name,edition,condition,language,price_eur,quantity
Actor cauteloso,Marcha de las máquinas,EX,Inglés,0.2,2
Acuchilladora de guerra,Marcha de las máquinas,EX,Inglés,0.2,1
Aeronauta de Escama Áurea,Marcha de las máquinas,EX,Inglés,0.2,4
Aetherblade Agent // Gitaxian Mindstinger,Marcha de las máquinas,EX,Inglés,0.2,2
Agarre del Romperreinos,Marcha de las máquinas,EX,Inglés,0.2,3
Aguijón abrasador,Marcha de las máquinas,EX,Inglés,0.2,3
Alabarda kor,Marcha de las máquinas,EX,Inglés,0.2,4
Alas astrales,Marcha de las máquinas,EX,Inglés,0.2,2
Albor iridiscente,Marcha de las máquinas,NM,Español,0.2,5
Albor iridiscente,Marcha de las máquinas,NM,Inglés,0.24,1
Albor iridiscente,Marcha de las máquinas,NM,Inglés,0.2,3
Albor iridiscente,Marcha de las máquinas,NM,Inglés,0.2,7
Albor iridiscente,Marcha de las máquinas,NM,Inglés,0.23,1
Analista furtiva,Marcha de las máquinas,EX,Inglés,0.2,4
Aplastador de primera línea,Marcha de las máquinas,EX,Inglés,0.2,3
Archivista pirexiano,Marcha de las máquinas,EX,Inglés,0.2,4
Arcángel Elspeth,Marcha de las máquinas,NM,Japonés,4.9,8
Arenas florecientes,Marcha de las máquinas,EX,Inglés,0.2,2
Asaltante con hoja de serpiente,Marcha de las máquinas,EX,Inglés,0.2,2
Asaltar el Núcleo de la Semilla,Marcha de las máquinas,NM,Inglés,0.2,1
Asimilar la esencia,Marcha de las máquinas,EX,Inglés,0.2,3
Asolador de la Hueste Grabada,Marcha de las máquinas,EX,Inglés,0.2,4
Ataque en tándem,Marcha de las máquinas,NM,Inglés,0.2,1
Ataque en tándem,Marcha de las máquinas,EX,Inglés,0.2,3
Aunar fuerzas,Marcha de las máquinas,NM,Japonés,1.13,1
Aunar fuerzas,Marcha de las máquinas,NM,Español,0.45,1
Aunar fuerzas,Marcha de las máquinas,EX,Japonés,0.89,1
Aunar fuerzas,Marcha de las máquinas,NM,Inglés,0.45,1
Aunar fuerzas,Marcha de las máquinas,NM,Español,0.21,3
Bestia convertidora,Marcha de las máquinas,EX,Inglés,0.2,3
Blightreaper Thallid // Blightsower Thallid,Marcha de las máquinas,EX,Inglés,0.2,1
Blightreaper Thallid // Blightsower Thallid,Marcha de las máquinas,NM,Inglés,0.2,1
Bonded Herdbeast // Plated Kilnbeast,Marcha de las máquinas,EX,Inglés,0.2,6
Borborygmos y Fblthp,Marcha de las máquinas,NM,Inglés,0.25,3
Borborygmos y Fblthp,Marcha de las máquinas,NM,Inglés,0.42,2
Borborygmos y Fblthp,Marcha de las máquinas,NM,Inglés,0.7,1
Buscador de presagios,Marcha de las máquinas,EX,Inglés,0.2,4
Buscador de presagios,Marcha de las máquinas,EX,Inglés,0.2,4
Caballero de la Nueva Coalición,Marcha de las máquinas,EX,Inglés,0.2,4
Caballero del protocolo,Marcha de las máquinas,EX,Inglés,0.2,1
Caballero estroboscópico de Xerex,Marcha de las máquinas,EX,Inglés,0.2,3
Cala tranquila,Marcha de las máquinas,EX,Inglés,0.2,2
Campeón pavoneante,Marcha de las máquinas,EX,Inglés,0.2,3
Campeón pavoneante,Marcha de las máquinas,NM,Español,0.2,1
Campo de estasis,Marcha de las máquinas,EX,Inglés,0.2,2
Captive Weird // Compleated Conjurer,Marcha de las máquinas,EX,Inglés,0.2,3
Captive Weird // Compleated Conjurer,Marcha de las máquinas,NM,Español,0.2,1
Carga inspirada,Marcha de las máquinas,EX,Inglés,0.2,4
Carnicera injertada,Marcha de las máquinas,NM,Inglés,0.2,1
Cascadas bosquespinoso,Marcha de las máquinas,EX,Inglés,0.2,1
Centinela con sellos,Marcha de las máquinas,EX,Inglés,0.2,2
Centinela de la expedición,Marcha de las máquinas,EX,Inglés,0.2,3
"Chandra, faro de la esperanza",Marcha de las máquinas,NM,Inglés,2.64,1
"Chandra, faro de la esperanza",Marcha de las máquinas,NM,Japonés,2.95,8
Colapodrida sosegado,Marcha de las máquinas,EX,Inglés,0.2,1
Colapodrida sosegado,Marcha de las máquinas,NM,Inglés,0.2,1
Completar el circuito,Marcha de las máquinas,NM,Japonés,0.24,2
Completar el circuito,Marcha de las máquinas,NM,Japonés,0.24,2
Conjuraceite titular,Marcha de las máquinas,EX,Inglés,0.2,3
Conversión fallida,Marcha de las máquinas,EX,Inglés,0.2,2
Conversión perturbadora,Marcha de las máquinas,EX,Inglés,0.2,3
Coraza de cristal,Marcha de las máquinas,EX,Inglés,0.2,3
Corrupción de Towashi,Marcha de las máquinas,EX,Inglés,0.2,4
Cría ocular,Marcha de las máquinas,EX,Inglés,0.2,3
Cultivador de carne,Marcha de las máquinas,EX,Inglés,0.2,2
Desertora infectada,Marcha de las máquinas,EX,Inglés,0.2,4
Desgarrar el Multiverso,Marcha de las máquinas,NM,Japonés,4.99,8
Despliegue de guerra de Nahiri,Marcha de las máquinas,NM,Español,0.2,2
Despliegue de guerra de Nahiri,Marcha de las máquinas,NM,Español,0.35,1
Despliegue de guerra de Nahiri,Marcha de las máquinas,NM,Inglés,0.2,1
Despliegue de guerra de Nahiri,Marcha de las máquinas,NM,Inglés,0.35,3
Djeru y Hazoret,Marcha de las máquinas,NM,Español,0.24,1
Doblegar a los débiles,Marcha de las máquinas,EX,Inglés,0.2,4
Don del perfeccionamiento,Marcha de las máquinas,EX,Inglés,0.2,2
Dorsovela voraz,Marcha de las máquinas,NM,Inglés,0.2,1
Elesh Norn // The Argent Etchings,Marcha de las máquinas,NM,Japonés,4.67,8
Elesh Norn // The Argent Etchings,Marcha de las máquinas,NM,Japonés,5.45,8
Elesh Norn // The Argent Etchings,Marcha de las máquinas,NM,Japonés,4.67,8
Elesh Norn // The Argent Etchings,Marcha de las máquinas,EX,Inglés,100.0,3
Entrada ardiente,Marcha de las máquinas,NM,Inglés,0.2,1
Entrada ardiente,Marcha de las máquinas,EX,Inglés,0.2,3
Escalda intrépida,Marcha de las máquinas,NM,Inglés,0.2,1
Escalda intrépida,Marcha de las máquinas,EX,Inglés,0.2,3
Escolta del bosque salvaje,Marcha de las máquinas,EX,Inglés,0.2,3
Escuadrón nube de tormenta,Marcha de las máquinas,NM,Español,0.2,1
Escuadrón nube de tormenta,Marcha de las máquinas,EX,Inglés,0.2,3
Escultora de tormentas jubilosa,Marcha de las máquinas,EX,Inglés,0.2,2
Espadachina juramentada,Marcha de las máquinas,EX,Inglés,0.2,1
Espadachina juramentada,Marcha de las máquinas,NM,Inglés,0.2,1
"Etali, Primal Conqueror // Etali, Primal Sickness",Marcha de las máquinas,NM,Japonés,8.99,8
"Etali, Primal Conqueror // Etali, Primal Sickness",Marcha de las máquinas,NM,Japonés,8.99,8
"Etali, Primal Conqueror // Etali, Primal Sickness",Marcha de las máquinas,NM,Japonés,11.95,3
Etergénito devorador,Marcha de las máquinas,EX,Inglés,0.2,2
Exarca progenitor,Marcha de las máquinas,NM,Español,0.2,1
Exarca progenitor,Marcha de las máquinas,NM,Japonés,0.28,2
Experto en mutágenos,Marcha de las máquinas,EX,Inglés,0.2,3
Feérico mente maestra,Marcha de las máquinas,EX,Inglés,14.99,1
Feérico mente maestra,Marcha de las máquinas,NM,Inglés,14.99,2
Feérico mente maestra,Marcha de las máquinas,NM,Inglés,13.11,1
Floritura final,Marcha de las máquinas,NM,Inglés,0.2,1
Floritura final,Marcha de las máquinas,EX,Inglés,0.2,3
Furia del Sol Ardiente,Marcha de las máquinas,EX,Inglés,0.2,2
Fénix plumasangrienta,Marcha de las máquinas,NM,Inglés,0.32,1
Gargantúa pirexiano,Marcha de las máquinas,EX,Inglés,0.2,3
Geodermo enfurecido,Marcha de las máquinas,NM,Inglés,0.2,1
Geodermo enfurecido,Marcha de las máquinas,EX,Inglés,0.2,1
Germinación pútrida,Marcha de las máquinas,NM,Inglés,0.2,1
Germinación pútrida,Marcha de las máquinas,EX,Inglés,0.2,2
Gnottvold Hermit // Chrome Host Hulk,Marcha de las máquinas,EX,Inglés,0.2,4
Gremlin del Horno,Marcha de las máquinas,EX,Inglés,0.2,4
Guardia de las profundidades de Karsus,Marcha de las máquinas,EX,Inglés,0.2,1
Guerrero de ruinaskar,Marcha de las máquinas,NM,Inglés,0.23,2
Guerrero de ruinaskar,Marcha de las máquinas,NM,Inglés,0.2,3
Guerrero de ruinaskar,Marcha de las máquinas,NM,Inglés,0.2,7
Guerrero de ruinaskar,Marcha de las máquinas,NM,Español,0.2,3
Guerrero de ruinaskar,Marcha de las máquinas,NM,Español,0.2,2
Guerrillera revoloteadora,Marcha de las máquinas,EX,Inglés,0.2,5
Hacer añicos la fuente,Marcha de las máquinas,EX,Inglés,0.2,2
Harried Artisan // Phyrexian Skyflayer,Marcha de las máquinas,EX,Inglés,0.2,2
Herbology Instructor // Malady Invoker,Marcha de las máquinas,EX,Inglés,0.2,2
Historiador de la guerra,Marcha de las máquinas,EX,Inglés,0.2,4
Historiador pionero,Marcha de las máquinas,EX,Inglés,0.2,1
Hoplita escudoespejo,Marcha de las máquinas,EX,Inglés,0.2,3
Hoplita escudoespejo,Marcha de las máquinas,NM,Inglés,0.2,1
Horizonte enmarañado,Marcha de las máquinas,EX,Inglés,0.2,5
Horror de las mareas,Marcha de las máquinas,EX,Inglés,0.2,3
Incendio en la ciudad,Marcha de las máquinas,EX,Alemán,3.62,1
Incendio en la ciudad,Marcha de las máquinas,NM,Japonés,2.95,6
Inquisidor de Norn,Marcha de las máquinas,EX,Inglés,0.2,3
Intercesor de la Hueste de Alabastro,Marcha de las máquinas,EX,Español,0.2,1
Invasión de Alara // Despertar el Remolino,Marcha de las máquinas,NM,Inglés,0.6,8
Invasión de Alara // Despertar el Remolino,Marcha de las máquinas,NM,Inglés,0.2,3
Invasión de Alara // Despertar el Remolino,Marcha de las máquinas,NM,Español,0.57,5
Invasión de Alara // Despertar el Remolino,Marcha de las máquinas,NM,Alemán,0.54,1
Invasión de Alara // Despertar el Remolino,Marcha de las máquinas,NM,Español,0.2,1
Invasión de Bélenon // Himno de guerra de Bélenon,Marcha de las máquinas,EX,Inglés,0.2,4
Invasión de Bélenon // Himno de guerra de Bélenon,Marcha de las máquinas,NM,Español,0.2,1
Invasión de Eldraine // Hadas aguijoneadoras,Marcha de las máquinas,EX,Japonés,0.2,1
Invasión de Ergamon // Arremetedor de Truga,Marcha de las máquinas,NM,Inglés,0.38,1
"Invasión de Fiora // Marquesa, monarca decidida",Marcha de las máquinas,NM,Inglés,1.75,8
Invasión de Innistrad // Aluvión de muertos,Marcha de las máquinas,NM,Inglés,0.6,8
"Invasión de Kaladesh // Alaetérea, nave insignia de Escama Áurea",Marcha de las máquinas,NM,Inglés,0.2,1
"Invasión de Kaladesh // Alaetérea, nave insignia de Escama Áurea",Marcha de las máquinas,NM,Inglés,0.2,1
"Invasión de Kaladesh // Alaetérea, nave insignia de Escama Áurea",Marcha de las máquinas,EX,Inglés,0.2,2
Invasión de Kamigawa // Saboteadores de la azotea,Marcha de las máquinas,EX,Inglés,0.2,3
Invasión de Karsus // Elemental de refracción,Marcha de las máquinas,NM,Español,0.21,1
Invasión de Karsus // Elemental de refracción,Marcha de las máquinas,NM,Inglés,0.29,1
Invasión de Karsus // Elemental de refracción,Marcha de las máquinas,NM,Español,0.39,1
Invasión de Kylem // Equipo de Valor's Reach,Marcha de las máquinas,EX,Inglés,0.2,2
Invasión de Lorwyn // Fuerzas aventadoras,Marcha de las máquinas,EX,Japonés,0.2,1
Invasión de Lorwyn // Fuerzas aventadoras,Marcha de las máquinas,EX,Inglés,0.2,2
Invasión de Moag // Dríadas antomantes,Marcha de las máquinas,EX,Inglés,0.2,1
Invasión de Muraganda // Plasma primario,Marcha de las máquinas,EX,Inglés,0.2,1
Invasión de Nueva Phyrexia // Teferi Akosa de Zhalfir,Marcha de las máquinas,NM,Español,1.44,1
Invasión de Nueva Phyrexia // Teferi Akosa de Zhalfir,Marcha de las máquinas,NM,Alemán,1.45,2
Invasión de Pyrulea // Cuernorrecio descomunal,Marcha de las máquinas,EX,Inglés,0.2,2
Invasión de Rávnica // Ejemplar del Pacto entre Gremios,Marcha de las máquinas,NM,Inglés,1.49,8
Invasión de Rávnica // Ejemplar del Pacto entre Gremios,Marcha de las máquinas,NM,Inglés,0.92,3
Invasión de Rávnica // Ejemplar del Pacto entre Gremios,Marcha de las máquinas,NM,Inglés,1.49,1
Invasión de Rávnica // Ejemplar del Pacto entre Gremios,Marcha de las máquinas,NM,Inglés,0.7,8
"Invasión de Segovia // Caetus, tirana marina de Segovia",Marcha de las máquinas,NM,Inglés,0.99,5
"Invasión de Theros // Efara, protectora incansable",Marcha de las máquinas,NM,Japonés,0.84,1
Invasión de Ulgrotha // Abuela Ravi Sengir,Marcha de las máquinas,NM,Inglés,0.2,1
Invasión de Ulgrotha // Abuela Ravi Sengir,Marcha de las máquinas,EX,Inglés,0.2,4
Invasión de Vryn // Anillo mágico sobrecargado,Marcha de las máquinas,NM,Inglés,0.2,2
Invasión de Vryn // Anillo mágico sobrecargado,Marcha de las máquinas,EX,Inglés,0.2,3
Invasión de Xerex // Paladín del vértice,Marcha de las máquinas,EX,Inglés,0.2,1
Isla (V.1),Marcha de las máquinas,EX,Inglés,0.2,4
Jabalinero onakke,Marcha de las máquinas,EX,Inglés,0.2,3
Jin-Gitaxias // The Great Synthesis,Marcha de las máquinas,NM,Japonés,3.95,4
Jin-Gitaxias // The Great Synthesis,Marcha de las máquinas,NM,Japonés,2.99,8
Jin-Gitaxias // The Great Synthesis,Marcha de las máquinas,NM,Japonés,2.99,1
Jin-Gitaxias // The Great Synthesis,Marcha de las máquinas,NM,Japonés,2.99,5
Jinete de cabras kithkin,Marcha de las máquinas,EX,Inglés,0.2,5
Kavu masticador,Marcha de las máquinas,EX,Inglés,0.2,2
Laguna lúgubre,Marcha de las máquinas,EX,Inglés,0.2,3
Lancera zhalfirina,Marcha de las máquinas,EX,Inglés,0.2,3
Lanzadora de boleadoras,Marcha de las máquinas,EX,Inglés,0.2,1
Llanura (V.1),Marcha de las máquinas,EX,Inglés,0.2,4
Líder de progenie acaparador,Marcha de las máquinas,EX,Inglés,2.76,1
Maestra de filo brillante,Marcha de las máquinas,EX,Inglés,0.2,3
Maestra de filo brillante,Marcha de las máquinas,NM,Español,0.2,1
Maestro de caza perfeccionado,Marcha de las máquinas,NM,Inglés,0.2,1
Mascota grabada,Marcha de las máquinas,EX,Inglés,0.2,2
Matón pendenciero,Marcha de las máquinas,EX,Inglés,0.2,2
Mensaje trascendente,Marcha de las máquinas,NM,Español,0.33,1
Mensaje trascendente,Marcha de las máquinas,NM,Inglés,0.2,7
Mentor del monasterio,Marcha de las máquinas,NM,Japonés,3.99,4
Mentor del monasterio,Marcha de las máquinas,NM,Japonés,2.99,6
Mentor del monasterio,Marcha de las máquinas,EX,Japonés,2.75,2
Mentor del monasterio,Marcha de las máquinas,NM,Japonés,3.5,4
Metabolizador tumefacto,Marcha de las máquinas,NM,Inglés,0.2,3
Metabolizador tumefacto,Marcha de las máquinas,NM,Español,0.2,2
Moloc acechador de las arenas,Marcha de las máquinas,EX,Inglés,0.2,2
Montaña (V.1),Marcha de las máquinas,EX,Inglés,0.2,3
Nave pavorosa merodeadora,Marcha de las máquinas,EX,Inglés,0.2,4
Ojos de Gitaxias,Marcha de las máquinas,EX,Inglés,0.2,4
Oleada de salvación,Marcha de las máquinas,NM,Inglés,1.25,2
Order of the Mirror // Order of the Alabaster Host,Marcha de las máquinas,EX,Inglés,0.2,8
"Ozolito, la Torre Destrozada",Marcha de las máquinas,NM,Japonés,5.95,6
"Ozolito, la Torre Destrozada",Marcha de las máquinas,NM,Japonés,4.95,3
"Ozolito, la Torre Destrozada",Marcha de las máquinas,NM,Japonés,5.95,2
"Ozolito, la Torre Destrozada",Marcha de las máquinas,NM,Japonés,4.95,4
"Ozolito, la Torre Destrozada",Marcha de las máquinas,EX,Japonés,5.45,2
Pesadilla colectiva,Marcha de las máquinas,EX,Inglés,0.2,3
Plaga desarrollada,Marcha de las máquinas,NM,Español,0.2,1
Plaga desarrollada,Marcha de las máquinas,EX,Inglés,0.2,3
Poner fin,Marcha de las máquinas,EX,Inglés,0.2,4
Poner fin,Marcha de las máquinas,NM,Español,0.2,1
Protectora de vainas élfica,Marcha de las máquinas,EX,Inglés,0.2,2
Purificación temporal,Marcha de las máquinas,EX,Inglés,0.2,4
Pyretic Prankster // Glistening Goremonger,Marcha de las máquinas,EX,Inglés,0.2,4
"Quintorius, maestro sabio",Marcha de las máquinas,NM,Inglés,0.23,1
"Quintorius, maestro sabio",Marcha de las máquinas,NM,Inglés,0.2,2
"Quintorius, maestro sabio",Marcha de las máquinas,NM,Inglés,0.2,6
"Quintorius, maestro sabio",Marcha de las máquinas,NM,Español,0.2,1
Rankle y Torbran,Marcha de las máquinas,NM,Español,0.2,1
Rankle y Torbran,Marcha de las máquinas,NM,Inglés,0.2,2
Rapiñador del hangar,Marcha de las máquinas,EX,Inglés,0.2,2
Rebanatalones gorro rojo,Marcha de las máquinas,EX,Inglés,0.2,4
Rechazo de Efara,Marcha de las máquinas,NM,Inglés,0.2,1
Rechazo de Efara,Marcha de las máquinas,NM,Español,0.2,1
Recicladora de escoria,Marcha de las máquinas,EX,Inglés,0.2,4
Reutilización despiadada,Marcha de las máquinas,EX,Inglés,0.2,2
Reutilización despiadada,Marcha de las máquinas,NM,Español,0.2,1
Revelación traumática,Marcha de las máquinas,EX,Inglés,0.2,4
Risco cicatriz del viento,Marcha de las máquinas,NM,Inglés,0.2,1
Risco cicatriz del viento,Marcha de las máquinas,EX,Inglés,0.2,3
Romper el portal,Marcha de las máquinas,EX,Inglés,0.2,3
Seraph of New Capenna // Seraph of New Phyrexia,Marcha de las máquinas,EX,Inglés,0.2,3
Seraph of New Capenna // Seraph of New Phyrexia,Marcha de las máquinas,NM,Inglés,0.2,1
Sheoldred // The True Scriptures,Marcha de las máquinas,NM,Japonés,12.99,8
Sheoldred // The True Scriptures,Marcha de las máquinas,NM,Japonés,10.95,8
Sheoldred // The True Scriptures,Marcha de las máquinas,NM,Japonés,9.6,5
Sheoldred // The True Scriptures,Marcha de las máquinas,EX,Japonés,9.2,1
Sheoldred // The True Scriptures,Marcha de las máquinas,NM,Japonés,9.6,5
Sheoldred // The True Scriptures,Marcha de las máquinas,NM,Japonés,9.6,7
Skaab halocargado,Marcha de las máquinas,EX,Inglés,0.2,4
Skaab halocargado,Marcha de las máquinas,NM,Español,0.2,1
Skyclave Aerialist // Skyclave Invader,Marcha de las máquinas,EX,Inglés,0.2,3
Skyclave Aerialist // Skyclave Invader,Marcha de las máquinas,NM,Español,0.2,1
Sun-Blessed Guardian // Furnace-Blessed Conqueror,Marcha de las máquinas,EX,Inglés,0.2,3
Supervisor escurridizo,Marcha de las máquinas,EX,Inglés,0.2,3
Supervisor escurridizo,Marcha de las máquinas,NM,Inglés,0.2,1
Tarkir Duneshaper // Burnished Dunestomper,Marcha de las máquinas,NM,Inglés,0.2,1
Tarkir Duneshaper // Burnished Dunestomper,Marcha de las máquinas,EX,Inglés,0.2,6
Tegumentiburón de la Hueste de Cromo,Marcha de las máquinas,NM,Inglés,2.45,4
Tegumentiburón de la Hueste de Cromo,Marcha de las máquinas,NM,Japonés,1.67,8
Tegumentiburón de la Hueste de Cromo,Marcha de las máquinas,NM,Inglés,1.15,1
Thalia y el monstruo Gitrog,Marcha de las máquinas,NM,Japonés,2.99,1
Tierra vengativa,Marcha de las máquinas,EX,Inglés,0.2,4
Transfiguración zhalfirina,Marcha de las máquinas,EX,Inglés,0.2,2
Tributo al Árbol del Mundo,Marcha de las máquinas,NM,Japonés,5.99,3
Tributo al Árbol del Mundo,Marcha de las máquinas,NM,Japonés,5.99,8
Triturador de la Hueste de Cobre,Marcha de las máquinas,EX,Inglés,0.2,1
Urabrask // The Great Work,Marcha de las máquinas,NM,Japonés,9.95,3
Urabrask // The Great Work,Marcha de las máquinas,NM,Japonés,9.95,1
Urna de fuego divino,Marcha de las máquinas,EX,Inglés,0.2,2
Velacometa,Marcha de las máquinas,EX,Inglés,0.2,3
Vorinclex // The Grand Evolution,Marcha de las máquinas,NM,Inglés,9.97,1
Wrenn y el Romperreinos,Marcha de las máquinas,NM,Japonés,4.49,5
Wrenn y el Romperreinos,Marcha de las máquinas,EX,Inglés,5.45,1
Abrir el camino,Marcha de las máquinas: las secuelas,NM,Inglés,7.49,1
Abrir el camino,Marcha de las máquinas: las secuelas,NM,Japonés,5.85,8
Belicista de Kólagan,Marcha de las máquinas: las secuelas,EX,Inglés,0.2,1
Cuernorromo con arreos,Marcha de las máquinas: las secuelas,NM,Inglés,0.2,1
"Cálix, guiado por el destino",Marcha de las máquinas: las secuelas,NM,Japonés,10.99,1
"Cálix, guiado por el destino",Marcha de las máquinas: las secuelas,NM,Japonés,10.99,1
"Cálix, guiado por el destino",Marcha de las máquinas: las secuelas,NM,Japonés,10.99,8
"Cálix, guiado por el destino",Marcha de las máquinas: las secuelas,NM,Japonés,8.9,8
"Cálix, guiado por el destino",Marcha de las máquinas: las secuelas,NM,Japonés,8.9,1
Dorsoaleta apacible,Marcha de las máquinas: las secuelas,NM,Inglés,100.0,4
Dorsoaleta apacible,Marcha de las máquinas: las secuelas,EX,Japonés,5.95,3
Dorsoaleta apacible,Marcha de las máquinas: las secuelas,NM,Japonés,6.4,8
Errante vesuvana,Marcha de las máquinas: las secuelas,NM,Inglés,0.34,1
"Jirina, general intrépida",Marcha de las máquinas: las secuelas,NM,Japonés,1.24,6
"Jolrael, voz de Zhalfir",Marcha de las máquinas: las secuelas,NM,Inglés,0.2,3
"Karn, legado reforjado",Marcha de las máquinas: las secuelas,NM,Japonés,6.49,8
"Karn, legado reforjado",Marcha de las máquinas: las secuelas,EX,Inglés,10.44,1
"Karn, legado reforjado",Marcha de las máquinas: las secuelas,NM,Inglés,100.0,1
"Karn, legado reforjado",Marcha de las máquinas: las secuelas,NM,Japonés,6.49,5
"Karn, legado reforjado",Marcha de las máquinas: las secuelas,NM,Japonés,6.49,8
"Karn, legado reforjado",Marcha de las máquinas: las secuelas,NM,Inglés,100.0,1
"Kiora, soberana de las profundidades",Marcha de las máquinas: las secuelas,NM,Japonés,0.89,8
"Kiora, soberana de las profundidades",Marcha de las máquinas: las secuelas,NM,Japonés,0.89,8
"Narset, exiliada iluminada",Marcha de las máquinas: las secuelas,NM,Japonés,5.99,1
"Narset, exiliada iluminada",Marcha de las máquinas: las secuelas,NM,Japonés,5.99,8
"Nashi, legado de la luna",Marcha de las máquinas: las secuelas,NM,Inglés,0.46,1
"Nissa, animista renaciente",Marcha de las máquinas: las secuelas,NM,Japonés,32.99,1
"Nissa, animista renaciente",Marcha de las máquinas: las secuelas,NM,Inglés,100.0,1
"Nissa, animista renaciente",Marcha de las máquinas: las secuelas,NM,Inglés,27.95,1
"Nissa, animista renaciente",Marcha de las máquinas: las secuelas,NM,Japonés,23.1,2
"Nissa, animista renaciente",Marcha de las máquinas: las secuelas,NM,Inglés,24.99,1
"Nissa, animista renaciente",Marcha de las máquinas: las secuelas,EX,Inglés,100.0,1
"Ob Nixilis, criminal cautivo",Marcha de las máquinas: las secuelas,NM,Japonés,7.99,8
"Ob Nixilis, criminal cautivo",Marcha de las máquinas: las secuelas,NM,Japonés,8.99,4
"Ob Nixilis, criminal cautivo",Marcha de las máquinas: las secuelas,NM,Japonés,6.95,8
"Ob Nixilis, criminal cautivo",Marcha de las máquinas: las secuelas,NM,Japonés,8.99,8
"Ob Nixilis, criminal cautivo",Marcha de las máquinas: las secuelas,NM,Japonés,6.95,5
"Ob Nixilis, criminal cautivo",Marcha de las máquinas: las secuelas,NM,Inglés,10.99,1
Plargg y Nassari,Marcha de las máquinas: las secuelas,EX,Inglés,1.98,1
Reconstruir la ciudad,Marcha de las máquinas: las secuelas,NM,Inglés,0.2,1
Reconstruir la ciudad,Marcha de las máquinas: las secuelas,EX,Inglés,0.2,1
"Rocco, chef de las calles",Marcha de las máquinas: las secuelas,NM,Inglés,0.21,3
Ruptura de la chispa,Marcha de las máquinas: las secuelas,NM,Inglés,0.28,3
Ruptura de la chispa,Marcha de las máquinas: las secuelas,NM,Español,0.2,1
"Sarkhan, alma en llamas",Marcha de las máquinas: las secuelas,NM,Japonés,3.95,8
"Sarkhan, alma en llamas",Marcha de las máquinas: las secuelas,NM,Japonés,4.49,7
"Sigarda, fuente de bendiciones",Marcha de las máquinas: las secuelas,NM,Japonés,1.99,8
"Tazri, superviviente denodada",Marcha de las máquinas: las secuelas,NM,Inglés,0.2,2
"Tyvar, el Belicoso",Marcha de las máquinas: las secuelas,NM,Japonés,1.95,8
"Tyvar, el Belicoso",Marcha de las máquinas: las secuelas,NM,Japonés,1.75,8
Área de entrenamiento,Marcha de las máquinas: las secuelas,NM,Japonés,3.25,8
Área de entrenamiento,Marcha de las máquinas: las secuelas,NM,Japonés,3.25,8
Área de entrenamiento,Marcha de las máquinas: las secuelas,NM,Japonés,2.99,2
Área de entrenamiento,Marcha de las máquinas: las secuelas,NM,Japonés,3.98,1
Área de entrenamiento,Marcha de las máquinas: las secuelas,EX,Inglés,3.68,1
Abrecerraduras bromista // Liberar al hada,Las tierras salvajes de Eldraine,NM,Inglés,0.99,1
Abrecerraduras bromista // Liberar al hada,Las tierras salvajes de Eldraine,NM,Inglés,2.49,5
Acechabrujas territorial,Las tierras salvajes de Eldraine,NM,Inglés,0.2,2
Alquimista de agua // Borbotear,Las tierras salvajes de Eldraine,NM,Inglés,0.2,2
Apaño de Johann,Las tierras salvajes de Eldraine,NM,Inglés,0.2,2
Aquelarre desdeñahechizos // De vuelta,Las tierras salvajes de Eldraine,NM,Inglés,0.2,1
Aquelarre desdeñahechizos // De vuelta,Las tierras salvajes de Eldraine,NM,Inglés,0.2,1
Asesino a sueldo desalmado // Eliminación mutua,Las tierras salvajes de Eldraine,NM,Inglés,0.45,8
"Ashiok, la Manipulación Vil",Las tierras salvajes de Eldraine,NM,Inglés,1.19,1
Ayudantes de Obyra // Bloqueo desesperado,Las tierras salvajes de Eldraine,NM,Inglés,0.2,1
Ayudantes de Obyra // Bloqueo desesperado,Las tierras salvajes de Eldraine,NM,Inglés,0.2,3
Bardos alegres,Las tierras salvajes de Eldraine,NM,Inglés,0.2,1
Bastimenta,Las tierras salvajes de Eldraine,NM,Inglés,0.2,2
Beluna Granborrasca // A la aventura,Las tierras salvajes de Eldraine,NM,Español,0.36,1
Beluna Granborrasca // A la aventura,Las tierras salvajes de Eldraine,NM,Inglés,0.35,2
Bocazúcar devoradora // Preparar la cena,Las tierras salvajes de Eldraine,NM,Español,0.23,1
Bocazúcar devoradora // Preparar la cena,Las tierras salvajes de Eldraine,NM,Inglés,0.2,3
Bruja de la disminución,Las tierras salvajes de Eldraine,NM,Inglés,0.2,2
Buscatomos tenaz,Las tierras salvajes de Eldraine,NM,Inglés,0.2,1
Caballero de las palomas,Las tierras salvajes de Eldraine,NM,Inglés,0.2,1
Caballero del pavor de Bosquemusgo // Susurros del pavor,Las tierras salvajes de Eldraine,NM,Japonés,2.99,7
Caballero del pavor de Bosquemusgo // Susurros del pavor,Las tierras salvajes de Eldraine,EX,Inglés,2.19,1
Caballero del pavor de Bosquemusgo // Susurros del pavor,Las tierras salvajes de Eldraine,EX,Español,2.19,1
Caballero del pavor de Bosquemusgo // Susurros del pavor,Las tierras salvajes de Eldraine,EX,Japonés,2.49,1
Caballero enamorado // Comprometerse con la bestia,Las tierras salvajes de Eldraine,NM,Inglés,0.2,2
Caballería sacudelunas,Las tierras salvajes de Eldraine,NM,Español,100.0,1
Caballería sacudelunas,Las tierras salvajes de Eldraine,NM,Japonés,9.42,7
Caldero de almas de Agatha,Las tierras salvajes de Eldraine,NM,Inglés,43.99,1
